UID,ID,Study,longitude,latitude,MAT,MAP,pH,SOC,TN,sand,silt,clay,years,n,AS,BG,CBH,CN,DOC,Fed,Feo,SOC,MAOC,POC,Fep,TN,XYL,PPO,ph,Mura,GalN,GluN,ManN,MBC
167,167,302,89.843248,38.519179,0.536333263,71,8.100000381,11.89999962,1.100000024,52,30,18,36,4,,,,,,,,0.141715802,,,,,,,0.03001893,,,,,
168,168,302,89.843248,38.519179,0.536333263,71,8.100000381,11.89999962,1.100000024,52,30,18,36,4,,,,,,,,0.271474262,,,,,,,0.012408506,,,,,
169,169,303,116.715556,-30.890556,18.52499962,322,5.800000191,13.30000019,0.699999988,79,10,11,7,3,,,,0.074795022,,,,0.0102565,,,,-0.064538521,,,0.034324743,,,,,
170,170,303,116.715556,-30.890556,18.52499962,322,5.900000095,9.100000381,0.5,77,9,14,7,3,,,,-0.300340469,,,,-0.012658397,,,,0.287682072,,,-0.009794398,,,,,
171,171,323,172.466667,-43.666667,11.4,867,6.400000095,87.09999847,4.699999809,57,22,21,8,3,,,,0.016119382,,,,0.190472769,,,,0.174353387,,,0.037041272,,,,,
172,172,323,172.466667,-43.666667,11.4,867,6.400000095,87.09999847,4.699999809,57,22,21,8,3,,,,0.010362787,,,,0.261677215,,,,0.251314428,,,0.018692133,,,,,
173,173,323,172.466667,-43.666667,11.4,867,6.400000095,62.70000076,3.700000048,57,22,21,8,3,,,,-0.022239933,,,,0.026550232,,,,0.048790164,,,0.036367644,,,,,
174,174,323,172.466667,-43.666667,11.4,867,6.400000095,62.70000076,3.700000048,57,22,21,8,3,,,,-0.074452978,,,,-0.074452978,,,,0,,,0.036367644,,,,,
175,175,323,172.466667,-43.666667,11.4,867,6.5,38.59999847,2.5,54,22,24,8,3,,,,0.011268687,,,,-0.294112963,,,,-0.30538165,,,0,,,,,
176,176,323,172.466667,-43.666667,11.4,867,6.5,38.59999847,2.5,54,22,24,8,3,,,,0.067709997,,,,-0.237671652,,,,-0.30538165,,,0.018018506,,,,,
177,177,326,3.416667,50.8,9.7,757,6.699999809,37,4,27,49,24,3,3,,,,-0.098117856,,,,-0.028170877,,,,0.103378354,,,0.015267472,,,,,
178,178,326,3.483333,50.766667,9.7,757,6.699999809,37.29999924,5,21,55,24,3,3,,,,0.078471615,,,,0.315384675,,,,0.242730685,,,-0.451985124,,,,,
179,179,326,3.55,50.55,9.7,757,6.599999905,32.5,4.900000095,20,54,26,3,3,,,,-0.038839833,,,,2.442347035,,,,0.191055237,,,0.085766822,,,,,
180,180,326,3.533333,50.616667,9.7,757,6.400000095,33.59999847,4.699999809,19,60,21,3,3,,,,0.020408872,,,,0.14618251,,,,0.125688215,,,0.067822596,,,,,
181,181,326,5.25,50.566667,9.7,757,6.199999809,47.40000153,5.599999905,11,65,24,3,3,,,,0.17848278,,,,0.371874164,,,,0.191394853,,,-0.015267472,,,,,
182,182,326,5.25,50.566667,9.7,757,6.199999809,47.40000153,5.599999905,11,65,24,3,3,,,,0.030459207,,,,0.391179151,,,,0.359762955,,,0.113944259,,,,,
183,183,326,5.25,50.783333,9.7,757,6.599999905,35.59999847,4.699999809,15,64,21,3,3,,,,0.232193387,,,,0.292823472,,,,0.070204259,,,-0.098440073,,,,,
184,184,326,4.566667,50.633333,9.7,757,6.099999905,24.70000076,4.900000095,10,68,22,3,3,,,,0.042111485,,,,0.205599242,,,,0.167054085,,,0.048790164,,,,,
185,185,326,3.483333,50.766667,9.7,757,6.800000191,20.39999962,2,21,56,23,3,3,,,,0.078471615,,,,0.315384675,,,,0.107420249,,,-0.451985124,,,,,
186,186,326,3.55,50.55,9.7,757,6.800000191,20.79999924,2.099999905,19,54,27,3,3,,,,-0.038839833,,,,2.442347035,,,,0.198670695,,,0.085766822,,,,,
187,187,326,3.533333,50.616667,9.7,757,6.5,20.79999924,2.099999905,19,60,21,3,3,,,,0.020408872,,,,0.14618251,,,,-0.139262067,,,0.067822596,,,,,
188,188,326,5.25,50.566667,9.7,757,6.599999905,23.79999924,2.099999905,11,64,25,3,3,,,,0.17848278,,,,0.371874164,,,,-0.176930708,,,-0.015267472,,,,,
189,189,326,5.25,50.566667,9.7,757,6.599999905,23.79999924,2.099999905,11,64,25,3,3,,,,0.030459207,,,,0.391179151,,,,-0.161843025,,,0.113944259,,,,,
190,190,326,5.25,50.783333,9.7,757,7,20.89999962,1.799999952,14,64,22,3,3,,,,0.232193387,,,,0.292823472,,,,-0.078988411,,,-0.098440073,,,,,
191,191,326,4.566667,50.633333,9.7,757,6.5,18.10000038,2.099999905,10,67,23,3,3,,,,0.042111485,,,,0.205599242,,,,-0.361501985,,,0.048790164,,,,,
192,192,326,3.483333,50.766667,9.7,757,6.800000191,20.39999962,2,21,56,23,3,3,,,,0.078471615,,,,0.315384675,,,,-0.102278849,,,-0.451985124,,,,,
193,193,326,3.55,50.55,9.7,757,6.800000191,15.39999962,2.099999905,21,52,27,3,3,,,,-0.038839833,,,,2.442347035,,,,0.031748698,,,0.085766822,,,,,
194,194,326,3.533333,50.616667,9.7,757,6.599999905,12.60000038,1.799999952,20,57,23,3,3,,,,0.020408872,,,,0.14618251,,,,0.498246842,,,0.067822596,,,,,
195,195,326,5.25,50.566667,9.7,757,6.599999905,15.10000038,1.799999952,12,63,25,3,3,,,,0.17848278,,,,0.371874164,,,,-0.202026628,,,-0.015267472,,,,,
196,196,326,5.25,50.566667,9.7,757,6.599999905,15.10000038,1.799999952,12,63,25,3,3,,,,0.030459207,,,,0.391179151,,,,-0.356674944,,,0.113944259,,,,,
197,197,326,5.25,50.783333,9.7,757,7,12.10000038,1.600000024,13,66,21,3,3,,,,0.232193387,,,,0.292823472,,,,-0.161843025,,,-0.098440073,,,,,
198,198,326,4.566667,50.633333,9.7,757,6.400000095,12.39999962,1.399999976,10,65,25,3,3,,,,0.042111485,,,,0.205599242,,,,-0.078988411,,,0.048790164,,,,,
199,199,326,3.483333,50.766667,9.7,757,6.800000191,14.5,2,23,55,22,3,3,,,,0.078471615,,,,0.315384675,,,,-0.361501985,,,-0.451985124,,,,,
200,200,326,3.55,50.55,9.7,757,6.800000191,15.39999962,2.099999905,21,52,27,3,3,,,,-0.038839833,,,,2.442347035,,,,-0.102278849,,,0.085766822,,,,,
201,201,326,3.533333,50.616667,9.7,757,6.599999905,6.199999809,1.5,21,58,21,3,3,,,,0.020408872,,,,0.14618251,,,,-0.090971778,,,0.067822596,,,,,
202,202,326,5.25,50.566667,9.7,757,6.599999905,4.300000191,1.399999976,12,63,25,3,3,,,,0.17848278,,,,0.371874164,,,,0.78495473,,,-0.015267472,,,,,
203,203,326,5.25,50.566667,9.7,757,6.599999905,4.300000191,1.399999976,12,63,25,3,3,,,,0.030459207,,,,0.391179151,,,,-0.219859476,,,0.113944259,,,,,
204,204,326,5.25,50.783333,9.7,757,7,5.099999905,1.100000024,13,65,22,3,3,,,,0.232193387,,,,0.292823472,,,,-0.075985907,,,-0.098440073,,,,,
205,205,326,4.566667,50.633333,9.7,757,6.5,3.700000048,1.200000048,10,64,26,3,3,,,,0.042111485,,,,0.205599242,,,,-0.01169604,,,0.048790164,,,,,
206,206,326,5.25,50.566667,9.7,757,6.599999905,4.300000191,1.399999976,12,63,25,3,3,,,,0.030459207,,,,0.391179151,,,,-0.013072082,,,0.113944259,,,,,
207,207,326,5.25,50.783333,9.7,757,7,5.099999905,1.100000024,13,65,22,3,3,,,,0.232193387,,,,0.292823472,,,,-0.135174778,,,-0.098440073,,,,,
208,208,326,4.566667,50.633333,9.7,757,6.5,3.700000048,1.200000048,10,64,26,3,3,,,,0.042111485,,,,0.205599242,,,,-0.061557893,,,0.048790164,,,,,
209,209,338,-43.738722,-22.822306,23.5,1200,5.400000095,38.09999847,2.5,54,21,25,19,4,,,,,,,,-0.087472951,0.052297545,0.022780028,,,,,-0.05942342,,,,,
210,210,338,-43.738722,-22.822306,23.5,1200,5.400000095,38.09999847,2.5,54,21,25,19,4,,,,,,,,0.00555557,-0.178601285,0.067189445,,,,,-0.051378325,,,,,
211,211,338,-43.738722,-22.822306,23.5,1200,5.400000095,38.09999847,2.5,54,21,25,19,4,,,,,,,,-0.101495489,-0.060679819,-0.224128288,,,,,-0.084861994,,,,,
212,212,338,-43.738722,-22.822306,23.5,1200,5.400000095,38.09999847,2.5,54,21,25,19,4,,,,,,,,0.189242,0.173776261,-0.102999239,,,,,-0.076069719,,,,,
213,213,338,-43.738722,-22.822306,23.5,1200,5.400000095,38.09999847,2.5,54,21,25,19,4,,,,,,,,0,-0.887508205,-0.198765025,,,,,-0.069679921,,,,,
214,214,338,-43.738722,-22.822306,23.5,1200,5.400000095,38.09999847,2.5,54,21,25,19,4,,,,,,,,0.173510927,0.123044087,-0.10100321,,,,,-0.061485084,,,,,
215,215,338,-43.738722,-22.822306,23.5,1200,5.400000095,30.39999962,2.400000095,54,20,26,19,4,,,,,,,,-0.168393434,-0.078331843,-0.271358904,,,,,-0.036855092,,,,,
216,216,338,-43.738722,-22.822306,23.5,1200,5.400000095,30.39999962,2.400000095,54,20,26,19,4,,,,,,,,0.105989769,0.419853846,-0.509914375,,,,,-0.049625237,,,,,
217,217,338,-43.738722,-22.822306,23.5,1200,5.400000095,30.39999962,2.400000095,54,20,26,19,4,,,,,,,,-0.049766463,0.075304383,-0.279453794,,,,,-0.109828133,,,,,
218,218,338,-43.738722,-22.822306,23.5,1200,5.400000095,30.39999962,2.400000095,54,20,26,19,4,,,,,,,,0.168636788,0.195535896,0.103702828,,,,,-0.03000225,,,,,
219,219,338,-43.738722,-22.822306,23.5,1200,5.400000095,30.39999962,2.400000095,54,20,26,19,4,,,,,,,,0.031287748,0.178526486,-0.346000243,,,,,-0.046988509,,,,,
220,220,338,-43.738722,-22.822306,23.5,1200,5.400000095,30.39999962,2.400000095,54,20,26,19,4,,,,,,,,-0.301381541,-0.152407,-0.580612157,,,,,-0.105688331,,,,,
221,221,339,-4.693333,41.706389,12.7,405.6,8.4,5.6,0.8,36,39,25,7,4,,,,,,,,0.304211374,,,,,,,,,,,,
222,222,346,77.2,28.583333,25.01333237,900,7.9,5.1,NA,NA,NA,NA,8,3,,,,-0.009203604,,,,-0.030771659,,,,-0.021568054,,,0.019093659,,,,,-0.131090473
223,223,346,77.2,28.583333,25.01333237,900,7.9,5.1,NA,NA,NA,NA,8,3,,,,-0.010056787,,,,-0.026317308,,,,-0.016260521,,,0.007361996,,,,,-0.061368946
224,224,347,77.2,28.583333,25.01333237,716,7.8,5.1,NA,NA,NA,NA,11,3,,,,0.052263453,,,,0.314931715,,,,0.262668262,,,-0.012376396,,,,,
225,225,354,-50.333333,-27.816667,16.03350067,1438,5.5,NA,NA,NA,NA,NA,6,4,,,,,,,,0.403913517,,,,,,,-0.022347299,,,,,
226,226,354,-50.333333,-27.816667,16.03350067,1438,5.5,NA,NA,NA,NA,NA,6,4,,,,,,,,0.488352768,,,,,,,-0.04044669,,,,,
227,227,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.386318183,,,,,,,,,,,,
228,228,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.240147006,,,,,,,,,,,,
229,229,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.383286514,,,,,,,,,,,,
230,230,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.381585018,,,,,,,,,,,,
231,231,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.547348419,,,,,,,,,,,,
232,232,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.505438183,,,,,,,,,,,,
233,233,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.484662796,,,,,,,,,,,,
234,234,367,-47.7,-15.6,21.24600029,1570,5.199999809,21.29999924,1.600000024,28,29,43,19,3,,,,,,,,0.524250102,,,,,,,,,,,,
235,235,368,-47.7,-15.601767,21.3,1570,5.199999809,21.29999924,1.600000024,28,29,43,21,4,,,,,,,,0.240279834,,,,,,,0.037041272,,,,,
236,236,368,-47.736692,-15.592789,21.3,1496,5.300000191,24.39999962,1.799999952,32,24,44,4,4,,,,,,,,0.149345289,,,,,,,0.018692133,,,,,
237,237,368,-47.706925,-15.598261,21.3,1473,5.199999809,22.10000038,1.600000024,27,28,45,4,4,,,,,,,,0.067064231,,,,,,,0.115512887,,,,,
238,238,374,-8.583333,38.4,16.66149902,327,5.9,5.8,0.57,63,22,15,3,3,,0,,,,,,-0.215656792,,,,,,,-0.037087249,,,,,
239,239,374,-8.583333,38.4,16.66149902,327,5.9,5.8,0.57,63,22,15,3,3,,0.182321557,,,,,,-0.051156361,,,,,,,0,,,,,
240,240,375,11.394935,48.4998326,7.904333591,792.3,6.3,43.79999924,6.099999905,37,41,22,11,3,,0.919987594,1.74484255,,,,,,,,,,,,,,,,,0.545873016
241,241,376,19.612806,47.691833,10.26366711,515,7.099999905,31.79999924,4.099999905,26,39,35,14,4,,,,,,,,0.11347415,,,,,,,,,,,,
242,242,376,19.612806,47.691833,10.26366711,515,7.099999905,17.60000038,1.799999952,23,43,34,14,4,,,,,,,,-0.087446443,,,,,,,,,,,,
243,243,376,19.612806,47.691833,10.26366711,515,7.099999905,15.69999981,1.799999952,34,30,36,14,4,,,,,,,,-0.160924468,,,,,,,,,,,,
244,244,376,19.612806,47.691833,10.26366711,515,7.599999905,8.699999809,1.399999976,34,30,36,14,4,,,,,,,,-0.019455867,,,,,,,,,,,,
245,245,380,-51.100556,-29.950556,18.4,1412,NA,NA,NA,NA,NA,NA,22,3,,,,,,,,0.54084664,,,,,,,0.207342409,,,,,
246,246,380,-51.100556,-29.950556,18.4,1412,NA,NA,NA,NA,NA,NA,22,3,,,,,,,,-0.135282196,,,,,,,0.309114526,,,,,
247,247,380,-51.100556,-29.950556,18.4,1412,NA,NA,NA,NA,NA,NA,22,3,,,,,,,,-0.112618878,,,,,,,0.162095828,,,,,
248,248,380,-51.100556,-29.950556,18.4,1412,NA,NA,NA,NA,NA,NA,22,3,,,,,,,,0.11020314,,,,,,,0.709897489,,,,,
249,249,382,124.14,43.19,6.9,614,7.1,11.3,1.2,37,41,22,11,3,,,,0.016693021,,,,0.074643543,,,,0.070610915,,,-0.089502147,,,,,
250,250,382,124.14,43.19,6.9,614,7.1,11.3,1.2,37,41,22,11,3,,,,0.033111953,,,,0.124427578,,,,0.104130611,,,-0.046680054,,,,,
251,251,383,126.55,43.867222,3.9,732.8,NA,15.23,1.69,NA,NA,NA,2,6,,0.141578773,,-0.008209556,0.217461801,,,0.015047306,,,,0.053109825,,,,,,,,
252,252,383,126.55,43.867222,3.9,732.8,NA,15.23,1.69,NA,NA,NA,2,6,,0.233400052,,-0.541024153,0.141459362,,,0.023620983,,,,0.098324753,,,,,,,,
253,253,386,-83.383333,33.95,16.66049957,1262,5.300000191,41.59999847,2.799999952,52,29,19,30,3,,,,0.019418086,0.11555338,,,0.145025772,,0.315852949,,0.128617378,,,,,,,,
254,254,387,75.866667,30.933333,23.76883316,734,7.4,NA,NA,NA,NA,NA,7,3,,,,,,,,0.112211991,,,,,,,,,,,,0.503381719
255,255,387,75.866667,30.933333,23.76883316,734,7.4,NA,NA,NA,NA,NA,7,3,,,,,,,,0.066691374,,,,,,,,,,,,0.45456322
256,256,387,75.866667,30.933333,23.76883316,734,7.4,NA,NA,NA,NA,NA,7,3,,,,,,,,0.115401677,,,,,,,,,,,,
257,257,387,75.866667,30.933333,23.76883316,734,7.4,NA,NA,NA,NA,NA,7,3,,,,,,,,0.331982331,,,,,,,,,,,,
258,258,389,78.45,25.45,26.12966728,862,7.1,9.899999619,1.399999976,39,36,25,3,3,,,,,,,,0.257829109,,,,,,,0.014598799,,,,,
259,259,393,-7.45,43.1,12.00516701,1386,5.099999905,83.5,7.5,49,36,15,8,4,,1.070140614,,-0.020989518,,,,0.257723885,,,,0.278713402,,,-0.055059777,,,,,0.516109652
260,260,395,114.666667,37.833333,12.2,481,8.100000381,7.196749855,0.74,41,42,17,11,3,,,,0.045959124,,,,0.098109959,,,,0.016536136,,,,,,,,
261,261,396,125.55,42.2,4.4,833,6.099999905,65,4.900000095,34,44,22,7,6,0.480271996,,,,,,,,,,,,,,,,0.560855595,0.515413862,-0.506468318,
262,262,396,125.55,42.2,4.4,833,6.099999905,65,4.900000095,34,44,22,7,6,0.6490885,,,,,,,,,,,,,,,,0.700468345,0.718684417,-0.191974988,
263,263,407,113.433333,38.1,10.7,1000,7.7,7.544979687,0.5,23,43,34,22,3,,,,-0.178185274,,,,0.221800368,,,,0.399985642,,,0.01342302,,,,,0.57863029
264,264,411,-51.633333,-30.85,19.4,1490,5.199999809,67,4.400000095,50,27,23,10,3,,,,,,,,0.167974108,,,,,,,-0.002362073,,,,,
265,265,411,-51.633333,-30.85,19.4,1490,5.199999809,67,4.400000095,50,27,23,10,3,,,,,,,,0.331576266,,,,,,,-0.002362073,,,,,
266,266,417,-5.773889,40.904167,17.6,645,6.599999905,37.09999847,3.799999952,80.4,4.7,14.9,2,3,,,,,,,,,,,,,,,,,,,,-0.601266229
267,267,417,-5.773889,40.904167,17.6,645,6.599999905,37.09999847,3.799999952,80.4,4.7,14.9,2,3,,,,,,,,,,,,,,,,,,,,-0.307397936
268,268,417,-5.773889,40.904167,17.6,645,6.599999905,37.09999847,3.799999952,80.4,4.7,14.9,2,3,,,,,,,,,,,,,,,,,,,,0.085157808
269,269,417,-5.773889,40.904167,17.6,645,6.599999905,37.09999847,3.799999952,80.4,4.7,14.9,2,3,,,,,,,,,,,,,,,,,,,,-0.114205967
270,270,424,103.866667,34.433333,6.9,400,7.199999809,63,4.5,34,46,20,2,3,,,,-0.022310743,,,,0.021095709,,,,0.043406453,,,-0.001201201,,,,,
271,271,433,77.95,40.733333,9,950,7.599999905,43.5,4.5,35,46,19,26,4,,,,,,,,0.274436846,,,,,,,0.023420274,,,,,
272,272,433,78.95,41.733333,9,950,7.400000095,52.20000076,3.799999952,32,47,21,26,4,,,,,,,,0.542430963,,,,,,,0.028170877,,,,,
273,273,433,77.95,40.733333,9,950,7.699999809,32.59999847,3.099999905,35,44,21,26,4,,,,,,,,-0.10086061,,,,,,,-0.022814678,,,,,
274,274,433,78.95,41.733333,9,950,7.400000095,31.89999962,3,32,46,22,26,4,,,,,,,,0.103095509,,,,,,,-0.012232568,,,,,
275,275,433,77.95,40.733333,9,950,7.699999809,32.59999847,3.099999905,35,44,21,26,4,,,,,,,,-0.072526444,,,,,,,-0.016236519,,,,,
276,276,433,78.95,41.733333,9,950,7.400000095,31.89999962,3,32,46,22,26,4,,,,,,,,0.026907453,,,,,,,0.021053409,,,,,
277,277,435,77.7,28.99,24.95183372,913,NA,NA,NA,NA,NA,NA,18,4,,0.610016433,,,,,,0.035718083,,,,,,0.33197303,,,,,,0.411146942
278,278,435,77.7,28.99,24.95183372,913,NA,NA,NA,NA,NA,NA,18,4,,0.28403576,,,,,,0.082691716,,,,,,0.674651512,,,,,,0.403897955
279,279,435,77.7,28.99,24.95183372,913,NA,NA,NA,NA,NA,NA,18,4,,0.316769654,,,,,,0.067139303,,,,,,0.311195325,,,,,,0.258486517
280,280,435,77.7,28.99,24.95183372,913,NA,NA,NA,NA,NA,NA,18,4,,0.684075741,,,,,,0.022989518,,,,,,0.375174566,,,,,,0.620359644
281,281,435,77.7,28.99,24.95183372,913,NA,NA,NA,NA,NA,NA,18,4,,0.620294085,,,,,,0.022472856,,,,,,0.476440685,,,,,,0.08971703
282,282,435,77.7,28.99,24.95183372,913,NA,NA,NA,NA,NA,NA,18,4,,0.36362227,,,,,,0.042559614,,,,,,0.111618628,,,,,,0.364643114
283,283,436,76.966667,29.716667,23.86249924,738,7.699999809,5.3,1.200000048,40,38,22,2,3,,0.306816027,,,,,,0.827162952,,,,,,,,,,,,0.298642667
284,284,437,-63.022222,-37.865278,15.2,670,7,12.8,1.03,41,33,26,7,3,,,,,,,,-0.274436846,,,,,,,,,,,,
285,285,437,-63.022222,-37.865278,15.2,670,7,12.8,1.03,41,33,26,7,3,,,,,,,,0.048318577,,,,,,,,,,,,
286,286,437,-63.022222,-37.865278,15.2,670,7,12.8,1.03,41,33,26,7,3,,,,,,,,0.046091107,,,,,,,,,,,,
287,287,437,-63.022222,-37.865278,15.2,670,7,12.8,1.03,41,33,26,7,3,,,,,,,,-0.080042708,,,,,,,,,,,,
288,288,437,-63.022222,-37.865278,15.2,670,7,12.8,1.03,41,33,26,7,3,,,,,,,,0.043017385,,,,,,,,,,,,
289,289,437,-63.022222,-37.865278,15.2,670,7,12.8,1.03,41,33,26,7,3,,,,,,,,-0.170345366,,,,,,,,,,,,
290,290,447,-96.6595937,40.8278687,11.12483311,772,6.5,12.12,2,10,58,32,1,3,,,,,,,,-0.029522439,,,,,,,-0.004294924,,,,,
291,291,448,6.8714984,61.6402489,-1.282166719,2120,NA,NA,NA,25,52,23,11,3,,,,0.056089548,,,,0.138440583,,,,0.082351035,,,,,,,,0.266628663
292,292,448,6.8714984,61.6402489,-1.282166719,2120,NA,NA,NA,26,53,21,11,3,,,,0.025429169,,,,-0.032752786,,,,-0.058181955,,,,,,,,-0.083066599
293,293,448,6.8714984,61.6402489,-1.282166719,2120,NA,NA,NA,27,54,19,11,3,,,,-0.064112364,,,,-0.281590178,,,,-0.217477814,,,,,,,,-0.53454215
294,294,448,6.8714984,61.6402489,-1.282166719,2120,NA,NA,NA,25,52,23,11,3,,,,0.110514149,,,,0.268947491,,,,0.158433342,,,,,,,,0.358062869
295,295,448,6.8714984,61.6402489,-1.282166719,2120,NA,NA,NA,26,53,21,11,3,,,,0.017314918,,,,-0.137560663,,,,-0.15487558,,,,,,,,-0.139761942
296,296,448,6.8714984,61.6402489,-1.282166719,2120,NA,NA,NA,27,54,19,11,3,,,,-0.114040898,,,,-0.413918244,,,,-0.299877346,,,,,,,,-0.482582411
297,297,448,-6.9713369,35.3432517,NA,NA,NA,NA,NA,28,55,17,11,3,,,,0.01692862,,,,0.131591528,,,,0.114662908,,,,,,,,0.383291251
298,298,448,-6.9713369,35.3432517,NA,NA,NA,NA,NA,29,56,15,11,3,,,,-0.069239484,,,,0.10377968,,,,0.173019164,,,,,,,,0.211649172
299,299,448,-6.9713369,35.3432517,NA,NA,NA,NA,NA,30,57,13,11,3,,,,-0.013866612,,,,0.016592595,,,,0.030459207,,,,,,,,0.168749479
300,300,448,23.7710979,46.5601527,8.886333466,585,6.800000191,39.59999847,4.099999905,31,58,11,11,3,,,,-0.005275981,,,,-0.06825078,,,,-0.062974799,,,,,,,,-0.017241807
301,301,448,23.7710979,46.5601527,8.886333466,585,6.900000095,21.5,2.299999952,32,59,9,11,3,,,,-0.013560234,,,,-0.076535033,,,,-0.062974799,,,,,,,,-0.088224233
302,302,448,23.7710979,46.5601527,8.886333466,585,6.800000191,18.89999962,1.700000048,33,60,7,11,3,,,,-0.02417951,,,,-0.138447604,,,,-0.114268094,,,,,,,,-0.136575535
303,303,448,5.1739635,51.063672,10.56766701,811,5.099999905,56.5,4.099999905,34,61,5,11,3,,,,0.03802787,,,,0.239969214,,,,0.201941344,,,,,,,,0.333220201
304,304,448,5.1739635,51.063672,10.56766701,811,5.199999809,29.89999962,2.099999905,35,62,3,11,3,,,,0.027028672,,,,0.013605652,,,,-0.01342302,,,,,,,,-0.212561442
305,305,448,5.1739635,51.063672,10.56766701,811,5.199999809,26.10000038,2,36,63,1,11,3,,,,-0.032013868,,,,-0.10612184,,,,-0.074107972,,,,,,,,-0.269663567
306,306,450,39.1,8.95,17,900,8.05,6.525,3.099999905,17,32,51,6,3,,,,,,,,,,,,,,,,,,,,0.298492989
307,307,451,104.733333,35.466667,6.132166386,390,8.4,43.90000153,3.799999952,25,53,22,16,3,,,,,,,,0.110000895,,,,,,,0.011976191,,,,,
308,308,451,104.733333,35.466667,6.132166386,390,8.4,43.90000153,3.799999952,25,53,22,16,3,,,,,,,,0,,,,,,,-0.011976191,,,,,
309,309,451,104.733333,35.466667,6.132166386,390,8.4,16.79999924,1.299999952,23,53,24,16,3,,,,,,,,0.077961541,,,,,,,0.011976191,,,,,
310,310,451,104.733333,35.466667,6.132166386,390,8.4,16.79999924,1.299999952,23,53,24,16,3,,,,,,,,-0.045985113,,,,,,,0.011976191,,,,,
311,311,452,104.733333,35.466667,6.132166386,390,8.4,43.90000153,3.799999952,25,53,22,16,3,,,,0.052669572,,,,0.13271228,,,,0.080042708,,,-0.004854378,,,,,
312,312,452,104.733333,35.466667,6.132166386,390,8.4,43.90000153,3.799999952,25,53,22,16,3,,,,-0.050999479,,,,0.051654675,,,,0.102654154,,,-0.001196888,,,,,
313,313,452,104.733333,35.466667,6.132166386,390,8.4,20.60000038,1.5,24,54,22,16,3,,,,0.044873507,,,,0.076289703,,,,0.031416196,,,0.007317106,,,,,
314,314,452,104.733333,35.466667,6.132166386,390,8.4,20.60000038,1.5,24,54,22,16,3,,,,-0.155926148,,,,0.033315851,,,,0.189242,,,0.004836769,,,,,
315,315,461,148.134,-34.100556,15.73016644,590,6.199999809,26,2,58,24,18,11,4,,0.030104232,,0.028712001,,,,0.073562567,,,,0.044850566,-0.048278,,-0.009022618,,,,,
316,316,461,148.134,-34.100556,15.73016644,590,6.199999809,26,2,58,24,18,11,4,,-0.068683189,,-0.005617992,,,,0.028573372,,,,0.034191365,-0.021675725,,-0.009118604,,,,,
317,317,461,148.134,-34.100556,15.73016644,590,6.199999809,26,2,58,24,18,11,4,,-0.013752307,,-0.01754431,,,,0,,,,0.01754431,-0.071779682,,-0.002980628,,,,,
318,318,461,148.134,-34.100556,15.73016644,590,6.199999809,26,2,58,24,18,11,4,,0.043462429,,-0.009136993,,,,-0.035339366,,,,-0.026202372,-0.073955661,,0.022506576,,,,,
319,319,465,46.042111,37.972806,12.43466663,360,7.699999809,19,2.299999952,32,40,28,2,4,,0.501856954,,0.320907352,,,,0.004894772,,,,-0.316012579,,,,,,,,0.205658237
320,320,465,46.042111,37.972806,12.43466663,360,7.699999809,19,2.299999952,32,40,28,2,4,,0.47445798,,0.441055013,,,,0.002939738,,,,-0.438115276,,,,,,,,-0.06720875
321,321,469,23.861111,55.397222,6.487166882,582,6.71,21.4,2.1,51,31,18,13,4,,,,0.070808134,,,,0.2238306,,,,0.198765026,,,,,,,,
322,322,469,23.861111,55.397222,6.487166882,582,7.71,22.4,3.1,51,31,18,13,4,,,,0.009259325,,,,0.066857811,,,,0.16462198,,,,,,,,
323,323,474,-37.433333,-11.266667,24.3,1350,5.1,10.4,2,74,17,9,3,4,,,,,,,,0.017094433,,,,,,,,,,,,
324,324,482,-51.260248,-30.0338919,19.85098076,1453,NA,NA,NA,NA,NA,NA,28,3,,,,,,-0.06819175,,0.427171387,,,,,,,-0.021506205,,,,,
325,325,482,-51.260248,-30.0338919,19.85098076,1453,NA,NA,NA,NA,NA,NA,28,3,,,,,,-0.012303641,,0.133135745,,,,,,,,,,,,
326,326,482,-51.3214211,-24.6167085,19.01866722,1508,5.400000095,48.29999924,3.599999905,29,33,38,35,3,,,,,,-0.04184711,,0.858661619,,,,,,,0.033901552,,,,,
327,327,482,-51.3214211,-24.6167085,19.01866722,1508,5.400000095,29,2.900000095,29,33,38,35,3,,,,,,-0.160682382,,0.52067792,,,,,,,,,,,,
328,328,486,9.703528,37.433333,12.2,890,5.4,12.18804411,1.2,12.2,46.2,41.6,3,4,,,,-0.117783036,,,,-0.023984609,,,,0.09265883,,,,,,,,
